Country,Year,DomesticType,ProductionType,DomesticConsumption,Production,Export,Import,ImporterConsumption,GreenInventory,ReExport
Malawi,1993,Arabica,Arabica,120000,3720000,6240000,NULL,NULL,NULL,NULL
Malawi,1993,Arabica,Arabica,120000,3720000,6240000,NULL,NULL,NULL,NULL
Malawi,1993,Arabica,Arabica,120000,3720000,6240000,NULL,NULL,NULL,NULL
Malawi,1993,Arabica,Arabica,120000,3720000,6240000,NULL,NULL,NULL,NULL
Malawi,1993,Arabica,Arabica,120000,3720000,6240000,NULL,NULL,NULL,NULL
Malawi,1993,Arabica,Arabica,120000,3720000,6240000,NULL,NULL,NULL,NULL
Malawi,1993,Arabica,Arabica,120000,3720000,6240000,NULL,NULL,NULL,NULL
Malawi,1993,Arabica,Arabica,120000,3720000,6240000,NULL,NULL,NULL,NULL
Malawi,1993,Arabica,Arabica,120000,3720000,6240000,NULL,NULL,NULL,NULL
Malawi,1993,Arabica,Arabica,120000,3720000,6240000,NULL,NULL,NULL,NULL
Malawi,1993,Arabica,Arabica,120000,3720000,6240000,NULL,NULL,NULL,NULL
Malawi,1993,Arabica,Arabica,120000,3720000,6240000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
"Papua New Guinea",1993,Arabica/Robusta,Arabica/Robusta,120000,61140000,63300000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Paraguay,1993,Arabica,Arabica,1200000,4020000,3480000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Peru,1993,Arabica,Arabica,12000000,39900000,46500000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Rwanda,1993,Arabica,Arabica,60000,26640000,28860000,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Timor-Leste,1993,Arabica,Arabica,0,0,0,NULL,NULL,NULL,NULL
Zimbabwe,1993,Arabica,Arabica,499980,720000,4200000,NULL,NULL,NULL,NULL
Zimbabwe,1993,Arabica,Arabica,499980,720000,4200000,NULL,NULL,NULL,NULL
Zimbabwe,1993,Arabica,Arabica,499980,720000,4200000,NULL,NULL,NULL,NULL
Zimbabwe,1993,Arabica,Arabica,499980,720000,4200000,NULL,NULL,NULL,NULL
Zimbabwe,1993,Arabica,Arabica,499980,720000,4200000,NULL,NULL,NULL,NULL
Zimbabwe,1993,Arabica,Arabica,499980,720000,4200000,NULL,NULL,NULL,NULL
Zimbabwe,1993,Arabica,Arabica,499980,720000,4200000,NULL,NULL,NULL,NULL
Zimbabwe,1993,Arabica,Arabica,499980,720000,4200000,NULL,NULL,NULL,NULL
Zimbabwe,1993,Arabica,Arabica,499980,720000,4200000,NULL,NULL,NULL,NULL
Zimbabwe,1993,Arabica,Arabica,499980,720000,4200000,NULL,NULL,NULL,NULL
Zimbabwe,1993,Arabica,Arabica,499980,720000,4200000,NULL,NULL,NULL,NULL
Zimbabwe,1993,Arabica,Arabica,499980,720000,4200000,NULL,NULL,NULL,NULL
Zimbabwe,1993,Arabica,Arabica,499980,720000,4200000,NULL,NULL,NULL,NULL
Zimbabwe,1993,Arabica,Arabica,499980,720000,4200000,NULL,NULL,NULL,NULL
Zimbabwe,1993,Arabica,Arabica,499980,720000,4200000,NULL,NULL,NULL,NULL
Zimbabwe,1993,Arabica,Arabica,499980,720000,4200000,NULL,NULL,NULL,NULL
Zimbabwe,1993,Arabica,Arabica,499980,720000,4200000,NULL,NULL,NULL,NULL
Zimbabwe,1993,Arabica,Arabica,499980,720000,4200000,NULL,NULL,NULL,NULL
Zimbabwe,1993,Arabica,Arabica,499980,720000,4200000,NULL,NULL,NULL,NULL
